id,name,link,pic_url,location,rating,count
54,越南姊妹美食,https://www.foodpanda.com.tw/restaurant/d0gq/yue-nan-zi-mei-mei-shi,https://images.deliveryhero.io/image/fd-tw/LH/d0gq-listing.jpg,(△) 基隆市中正區義二路160號,4.5,698
55,月見拉麵．丼飯專賣店,https://www.foodpanda.com.tw/restaurant/f9cr/f9cr,https://images.deliveryhero.io/image/fd-tw/LH/f9cr-listing.jpg,(△)基隆市仁愛區仁三路40號2樓,4.5,361
56,狀元紅牛肉火鍋專家,https://www.foodpanda.com.tw/chain/cg2lq/zhuang-yuan-hong-niu-rou-huo-guo-zhuan-jia,https://images.deliveryhero.io/image/fd-tw/LH/y4fj-listing.jpg,(O) 基隆市仁愛區仁一路293巷2號,4.2,35
57,吃得巧海苔飯捲 (基隆店),https://www.foodpanda.com.tw/restaurant/i2ax/chi-de-qiao-hai-tai-fan-juan-ji-long-dian,https://images.deliveryhero.io/image/fd-tw/LH/i2ax-listing.jpg,(△)基隆市信義區義三路4巷28號,4.8,156
58,蛤蜊娘,https://www.foodpanda.com.tw/restaurant/y2lh/ha-li-niang,https://images.deliveryhero.io/image/fd-tw/LH/y2lh-listing.jpg,(△) 基隆市仁愛區愛四路56號,4.5,385
59,鑫得壽司 (基隆店),https://www.foodpanda.com.tw/restaurant/y9mc/xin-de-shou-si-ji-long-dian,https://images.deliveryhero.io/image/fd-tw/LH/y9mc-listing.jpg,(△) 基隆市中山區中山一路253巷12號1樓,4.4,921
60,麥味登 (基隆義六店),https://www.foodpanda.com.tw/restaurant/a1wq/mai-wei-deng-ji-long-yi-liu-dian,https://images.deliveryhero.io/image/fd-tw/LH/a1wq-listing.jpg,(△) 基隆市信義區義六路23號,4.7,812
61,天氣晴便當店,https://www.foodpanda.com.tw/restaurant/q3qd/tian-qi-qing-bian-dang-dian,https://images.deliveryhero.io/image/fd-tw/LH/q3qd-listing.jpg,(△)基隆市仁愛區仁一路257之1號,4.2,25
62,定食8 【5-20新版】(爭鮮集團),https://www.foodpanda.com.tw/chain/cg6hv/ding-shi-8-5-20xin-ban-zheng-xian-ji-tuan,https://images.deliveryhero.io/image/fd-tw/LH/q1oq-listing.jpg,(X)高雄市前鎮區中華五路1111號1F,4.2,161
63,銘傳炒飯、麵,https://www.foodpanda.com.tw/restaurant/p5aq/ming-chuan-chao-fan-mian,https://images.deliveryhero.io/image/fd-tw/LH/p5aq-listing.jpg,(△)基隆市仁愛區劉銘傳路2號,4.6,177
64,七年級 (基隆仁愛店),https://www.foodpanda.com.tw/restaurant/d3ot/qi-nian-ji-ji-long-ren-ai-dian,https://images.deliveryhero.io/image/fd-tw/LH/d3ot-listing.jpg,(△) 基隆市仁愛區仁一路227號,4.4,178
65,Ｍin nie coffee,https://www.foodpanda.com.tw/restaurant/u3gh/min-nie-coffee,https://images.deliveryhero.io/image/fd-tw/LH/u3gh-listing.jpg,(△)基隆市信義區信一路96巷11號,4.4,21
66,阿魯地瓜球,https://www.foodpanda.com.tw/restaurant/q7yh/q7yh,https://images.deliveryhero.io/image/fd-tw/LH/q7yh-listing.jpg,(△)基隆市安樂區樂一路五號(鼎記廣東粥旁),4.7,201
67,三媽臭臭鍋 (基隆仁一店),https://www.foodpanda.com.tw/restaurant/c0wt/san-ma-chou-chou-guo-ji-long-ren-dian,https://images.deliveryhero.io/image/fd-tw/LH/c0wt-listing.jpg,(△)基隆市仁愛區仁一路269號,4.6,520
68,瑞芳阿勝大腸麵線,https://www.foodpanda.com.tw/chain/cu2dc/rui-fang-a-sheng-da-chang-mian-xian,https://images.deliveryhero.io/image/fd-tw/LH/a8sy-listing.jpg,(△) 基隆市仁愛區仁四路47號,4.7,1059
69,艋舺雞排 (基隆廟口店),https://www.foodpanda.com.tw/restaurant/y8pl/meng-jia-ji-pai-ji-long-miao-kou-dian,https://images.deliveryhero.io/image/fd-tw/LH/y8pl-listing.jpg,(△) 基隆市仁愛區愛四路6號 食品業者登錄字號：C-142157600-00000-5,4.7,1842
70,湘善素食,https://www.foodpanda.com.tw/restaurant/n7rz/xiang-shan-su-shi,https://images.deliveryhero.io/image/fd-tw/LH/n7rz-listing.jpg,(△)基隆市仁愛區愛三路21號仁愛市場2樓,4.6,28
71,順伯三輪車肉圓,https://www.foodpanda.com.tw/restaurant/f3dp/f3dp,https://images.deliveryhero.io/image/fd-tw/LH/f3dp-listing.jpg,(△)基隆市中山區西定路19號,4.7,788
72,福勝亭 (Mercuries),https://www.foodpanda.com.tw/chain/cx7bc/fu-sheng-ting,https://images.deliveryhero.io/image/fd-tw/LH/s8ts-listing.jpg,(X)桃園市中壢區中山東路二段510號1樓(家樂福量販店),4.5,252
73,王子神谷,https://www.foodpanda.com.tw/chain/cv4cp/wang-zi-shen-gu,https://images.deliveryhero.io/image/fd-tw/LH/v6to-listing.jpg,(△)基隆市仁愛區愛三路73號,4.7,191
74,多吃一點,https://www.foodpanda.com.tw/restaurant/d5jz/duo-chi-yi-dian,https://images.deliveryhero.io/image/fd-tw/LH/d5jz-listing.jpg,(△) 基隆市中正區義二路86號,4.6,22
75,昇美早餐屋 (基隆成功店),https://www.foodpanda.com.tw/restaurant/y8ut/sheng-mei-zao-can-wu-ji-long-cheng-gong-dian,https://images.deliveryhero.io/image/fd-tw/LH/y8ut-listing.jpg,(△) 基隆市仁愛區成功一路118巷1號 食品業者登錄字號：C-126706707-00000-5,4.8,1526
76,陸地涼麵 (基隆安一店),https://www.foodpanda.com.tw/restaurant/a3fq/lu-di-liang-mian-ji-long-an-dian,https://images.deliveryhero.io/image/fd-tw/LH/a3fq-listing.jpg,(△) 基隆市中山區安一路67號,4.5,94
77,李阿肥東山鴨頭,https://www.foodpanda.com.tw/restaurant/e7lj/li-a-fei-dong-shan-ya-tou,https://images.deliveryhero.io/image/fd-tw/LH/e7lj-listing.jpg,(△) 基隆市仁愛區愛四路62號,4.5,139
78,丸亀製麵,https://www.foodpanda.com.tw/chain/cu5lu/wan-gui-zhi-mian1,https://images.deliveryhero.io/image/fd-tw/LH/z9gb-listing.jpg,(O)台北市信義區菸廠路88號B1,4.6,771
