id,name,link,pic_url,location,rating,count
181,回嘉火雞肉飯,https://www.foodpanda.com.tw/restaurant/n1am/hui-jia-huo-ji-rou-fan,https://images.deliveryhero.io/image/fd-tw/LH/n1am-listing.jpg,(△)台中市西區忠明南路62號,4.6,399
182,廣緣素食,https://www.foodpanda.com.tw/restaurant/p1tw/guang-yuan-su-shi,https://images.deliveryhero.io/image/fd-tw/LH/p1tw-listing.jpg,(△)台中市西區中美街248號,4.7,419
183,京誠滷味,https://www.foodpanda.com.tw/restaurant/y6vh/jing-cheng-lu-wei,https://images.deliveryhero.io/image/fd-tw/LH/y6vh-listing.jpg,(△) 台中市西區精誠路43-3號,4.2,619
184,小眷村牛肉麵,https://www.foodpanda.com.tw/restaurant/z9bj/xiao-juan-cun-niu-rou-mian,https://images.deliveryhero.io/image/fd-tw/LH/z9bj-listing.jpg,(△) 台中市西區美村路一段164巷14號,4.5,249
185,台南無刺虱目魚專賣店,https://www.foodpanda.com.tw/restaurant/z0ri/tai-nan-wu-ci-shi-mu-yu-zhuan-mai-dian,https://images.deliveryhero.io/image/fd-tw/LH/z0ri-listing.jpg,(△) 台中市西區公益路110號 食品業者登錄字號：B-200102272-00001-5,4.6,1121
186,台中九龍廣東粥 (台中總店),https://www.foodpanda.com.tw/restaurant/b4nf/tai-zhong-jiu-long-guang-dong-zhou-tai-zhong-zong-dian,https://images.deliveryhero.io/image/fd-tw/LH/b4nf-listing.jpg,(△) 台中市西區中美街211號,4.6,1569
187,阿嬤ㄟ蕃薯圓,https://www.foodpanda.com.tw/chain/cy6pa/a-ma-eifan-shu-yuan-1,https://images.deliveryhero.io/image/fd-tw/LH/c7nh-listing.jpg,(△) 高雄市左營區自由二路483號,4.5,39
188,咖哩厚茶咖哩,https://www.foodpanda.com.tw/restaurant/f4ng/ka-li-hou-cha-ka-li,https://images.deliveryhero.io/image/fd-tw/LH/f4ng-listing.jpg,(△)台中市西區英才路470巷13號,4.6,13
189,拉麵酒廠 博多豚箱,https://www.foodpanda.com.tw/restaurant/d0hg/la-mian-jiu-chang-bo-duo-tun-xiang,https://images.deliveryhero.io/image/fd-tw/LH/d0hg-listing.jpg,(△) 台中市西區華美西街一段143號,4.3,37
190,吳記排骨酥&地瓜球,https://www.foodpanda.com.tw/restaurant/a2sg/wu-ji-pai-gu-su-anddi-gua-qiu,https://images.deliveryhero.io/image/fd-tw/LH/a2sg-listing.jpg,(△) 台中市西區中美街223號,4.3,214
191,墨 居酒屋,https://www.foodpanda.com.tw/restaurant/r6gc/mo-ju-jiu-wu,https://images.deliveryhero.io/image/fd-tw/LH/r6gc-listing.jpg,(△)台中市西區西屯路一段125號,3.4,7
192,蜜兔平價飲品,https://www.foodpanda.com.tw/restaurant/z2pf/mi-tu-ping-jia-yin-pin,https://images.deliveryhero.io/image/fd-tw/LH/z2pf-listing.jpg,(△) 台中市北區英才路227號,4.8,277
193,北港王鴨肉飯,https://www.foodpanda.com.tw/restaurant/h4qz/bei-gang-wang-ya-rou-fan,https://images.deliveryhero.io/image/fd-tw/LH/h4qz-listing.jpg,(△)台中市西屯區西屯路二段10-4號,4.5,140
194,homehome,https://www.foodpanda.com.tw/restaurant/e6nm/homehome,https://images.deliveryhero.io/image/fd-tw/LH/e6nm-listing.jpg,(O) 台中市西區大和路63號,4.5,13
195,老賴茶棧,https://www.foodpanda.com.tw/chain/cv9jk/lao-lai-cha-zhan,https://images.deliveryhero.io/image/fd-tw/LH/a1pa-listing.jpg,(O) 台中市中區中華路一段84號,4.8,444
196,春水堂 (台中公益店),https://www.foodpanda.com.tw/restaurant/f5wi/chun-shui-tang-tai-zhong-gong-yi-dian,https://images.deliveryhero.io/image/fd-tw/LH/f5wi-listing.jpg,(O)台中市西區公益路155巷17號,4.8,735
197,渣女渣男深夜和牛燥飯,https://www.foodpanda.com.tw/restaurant/e4sr/zha-nu-zha-nan-shen-ye-he-niu-zao-fan,https://images.deliveryhero.io/image/fd-tw/LH/e4sr-listing.jpg,(△) 台中市北區育德路209號,4.6,239
198,狸長 獨門炸雞,https://www.foodpanda.com.tw/restaurant/s6vz/li-chang-du-men-zha-ji,https://images.deliveryhero.io/image/fd-tw/LH/s6vz-listing.jpg,(△)台中市西屯區精誠路44號,4.4,78
199,keke早午餐,https://www.foodpanda.com.tw/restaurant/a8dg/kekezao-wu-can,https://images.deliveryhero.io/image/fd-tw/LH/a8dg-listing.jpg,(△) 台中市西區博館一街119號 (食安登錄字號:B-200149711-00000-3),4.6,1937
200,益Yicun蔬食鹹水雞,https://www.foodpanda.com.tw/restaurant/o9jp/yi-yicunshu-shi-xian-shui-ji,https://images.deliveryhero.io/image/fd-tw/LH/o9jp-listing.jpg,(△)台中市西區中美街419-3號,4.5,194
201,水貨烤魚,https://www.foodpanda.com.tw/chain/ck7ak/shui-huo-kao-yu,https://images.deliveryhero.io/image/fd-tw/LH/w7hj-listing.jpg,(O) (M) 台中市西區公益路168號,4.8,113
202,益豪鍋燒專賣店,https://www.foodpanda.com.tw/chain/cg0tv/yi-hao-guo-shao-zhuan-mai-dian,https://images.deliveryhero.io/image/fd-tw/LH/b5ow-listing.jpg,(△) 彰化縣彰化市民族路145號,4.2,234
203,卷卷泰式廚房,https://www.foodpanda.com.tw/restaurant/d5cu/juan-juan-tai-shi-chu-fang,https://images.deliveryhero.io/image/fd-tw/LH/d5cu-listing.jpg,(△) 台中市西區台灣大道二段563號,4.4,162
204,鵝媽媽總店,https://www.foodpanda.com.tw/restaurant/c3ko/e-ma-ma-zong-dian,https://images.deliveryhero.io/image/fd-tw/LH/c3ko-listing.jpg,(△) 台中市西區美村路一段52巷4號,4.4,315
205,云鶴湯包麵食館,https://www.foodpanda.com.tw/restaurant/r4ab/yun-he-tang-bao-mian-shi-guan,https://images.deliveryhero.io/image/fd-tw/LH/r4ab-listing.jpg,(△)台中市西區忠誠街110號,4.4,129
206,Coffee Smith,https://www.foodpanda.com.tw/restaurant/y8vb/coffee-smith,https://images.deliveryhero.io/image/fd-tw/LH/y8vb-listing.jpg,(O) (M) 台中市西區華美街408號,4.8,135
207,肥貓抓雞蛋糕 (台中精誠店),https://www.foodpanda.com.tw/restaurant/v6rv/fei-mao-zhua-ji-dan-gao-tai-zhong-jing-cheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/v6rv-listing.jpg,(△)台中市西屯區精明一街21號,4.6,80
208,咖喱高潮,https://www.foodpanda.com.tw/restaurant/e1ir/ka-li-gao-chao,https://images.deliveryhero.io/image/fd-tw/LH/e1ir-listing.jpg,(O) 台中市西區精明二街55號,4,4
209,ALFA 奧兒法輕食健身餐 (台中公益店),https://www.foodpanda.com.tw/restaurant/w6po/alfa-ao-er-fa-qing-shi-jian-shen-can-tai-zhong-gong-yi-dian,https://images.deliveryhero.io/image/fd-tw/LH/w6po-listing.jpg,(O) (M) 台中市西區台灣大道二段163號,4.3,238
