id,name,link,pic_url,location,rating,count
155,双饗鍋 (彰化中正店),https://www.foodpanda.com.tw/restaurant/k9ec/shuang-xiang-guo-zhang-hua-zhong-zheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/k9ec-listing.jpg,(△)彰化縣彰化市民權路247巷19號,4.6,229
156,KFC 肯德基【有早餐】,https://www.foodpanda.com.tw/chain/cl3os/kfc-ken-de-ji-you-zao-can,https://images.deliveryhero.io/image/fd-tw/LH/a9az-listing.jpg,(X) 高雄市鳳山區中山路215號 食品業者登錄字號：E-197161500-00119-2,4.7,553
157,浮生咖啡,https://www.foodpanda.com.tw/restaurant/vnwn/fu-sheng-ka-pei,https://images.deliveryhero.io/image/fd-tw/LH/vnwn-listing.jpg,(△)彰化縣彰化市成功路260號,4.5,13
158,Tiger Pizza 烘培坊,https://www.foodpanda.com.tw/restaurant/d6hd/tiger-pizza,https://images.deliveryhero.io/image/fd-tw/LH/d6hd-listing.jpg,(△) 彰化縣彰化市和平路131號,4.6,44
159,Do Nothing day 義大利麵,https://www.foodpanda.com.tw/restaurant/z2io/do-nothing-day-,https://images.deliveryhero.io/image/fd-tw/LH/z2io-listing.jpg,(△) 彰化縣彰化市民生南路25巷6號,4.6,163
160,職人雙饗丼 (彰化南郭店),https://www.foodpanda.com.tw/restaurant/z6cs/zhi-ren-shuang-xiang-jing-zhang-hua-nan-guo-dian,https://images.deliveryhero.io/image/fd-tw/LH/z6cs-listing.jpg,(△) 彰化縣彰化市南郭路一段125-2號,4.7,1477
161,COMEBUY,https://www.foodpanda.com.tw/chain/cx7dy/comebuy,https://images.deliveryhero.io/image/fd-tw/LH/a1ix-listing.jpg,(O) (M) 新北市永和區永和路二段30號 (食安登錄字號:F-124483673-00152-8),4.8,887
162,吉利火雞肉飯,https://www.foodpanda.com.tw/restaurant/z4dk/ji-li-huo-ji-rou-fan,https://images.deliveryhero.io/image/fd-tw/LH/z4dk-listing.jpg,(△) 彰化縣彰化市彰美路一段243號,4.5,539
163,胖老爹美式炸雞 (彰化自強店),https://www.foodpanda.com.tw/restaurant/b3pn/pang-lao-die-mei-shi-zha-ji-zhang-hua-zi-qiang-dian,https://images.deliveryhero.io/image/fd-tw/LH/b3pn-listing.jpg,(△) 彰化縣彰化市自強路29號,4.7,935
164,薯條哥甘梅薯條 (彰化永安店),https://www.foodpanda.com.tw/restaurant/b5xe/shu-tiao-ge-gan-mei-shu-tiao-zhang-hua-yong-an-dian,https://images.deliveryhero.io/image/fd-tw/LH/b5xe-listing.jpg,(△) 彰化縣彰化市永安街276之4號,4.7,135
